input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
270587.18,13.971275,-0.294872,-0.472359,3.474487,1.166683,5.633887,-7.164033,-50.313527,6.633359,296139.15,262.93192,345.49458,744.86474,44.575098,520.85907,149.51383,308.86798,165.62518,367.63005,2,1,270559.81,270531.54,541119.63,541119.63,7560156.2,57505076000.000000,429537.64,457432640.000000,195621180.000000,-257702030,-1.35696E+14,-5.16856E+97,-43.865584,146434840000.000000,541100.8,-54.144409,-54.413171
206565.12,-1.552497,4.812681,-0.759224,-6.369795,4.575322,-47.22776,-8.241585,69.115816,-0.385007,163635.28,533.11088,677.51273,432.60715,190.60496,574.70465,159.55997,330.88239,509.32241,617.69628,2,1,206579.09,206591.81,413158.17,413158.17,-640723.76,707418450000.000000,2415862500.000000,4566365.8,629845.91,-6041951,-7.07982E+12,-1.61819E+22,38.566017,85338297000.000000,413253.78,28.277286,28.076945
95544.486,6.032065,2.850785,1.676494,-15.123788,5.730892,-3.948157,-3.739352,27.400511,11.5148,342354.53,488.15467,559.22035,365.59652,221.44231,3.63745,86.611728,56.244667,726.37958,785.3094,2,1,95576.88,95534.45,191153.76,191153.76,1153157.8,-2.22411E+12,-357166.44,-1357632900,2203000800.000000,-2111661600,-5.81651E+15,-4.2214E+32,74.748912,18257498000.000000,191179.66,64.861536,64.802457
149481.37,16.231398,-2.724076,5.279187,23.249389,-1.973947,44.446155,-7.321166,-66.444147,3.509204,218969.08,164.75448,683.06181,157.92578,-0.802879,-4.701367,-6.393609,87.573374,307.46484,539.05258,2,1,149495.62,149464.18,298991.25,298991.25,4851345.5,242988720000000.000000,12867419.000000,-46648938000,-19896340000,-39771773000,1387727500000000000.000000,3107043899999999569055019329579674942572378691005343619874319836592194472012908896486952542474603279980711595881195681962654561206272.000000,38.853166,44689362000.000000,298858.91,28.682765,28.557441
114432.49,6.233361,5.812012,1.796517,-15.042291,5.701646,21.46139,5.047407,27.384753,18.195249,198614.39,296.41679,247.68995,235.47972,58.856421,561.48091,66.24734,465.31442,502.2608,463.70501,2,1,114509.08,114435.13,229018.15,229018.15,1427660.5,-6.89551E+13,-2005424.7,6422187100.000000,-9769497200,16683085000.000000,124252680000000000.000000,3317969999999999949291500234069592859998158848.000000,163.29719,26189588000.000000,228992.62,153.28486,153.20407
210301.31,1.072616,1.563989,-0.052585,-23.048342,-3.665412,-40.363826,-2.952467,10.988125,-9.188377,373166.67,463.48282,45.512972,111.21138,170.43437,635.1013,165.08424,296.85036,512.76639,219.07129,2,1,210235.66,210265.23,420471.32,420471.32,451350.47,37714723000.000000,1198979300.000000,2211671.3,-3828773.7,-7410776.7,137480910000.000000,1781786500000.000000,-120.64687,88453280000.000000,420603.71,-130.93871,-131.14372
89654.885,20.62035,-3.524819,-3.053684,-10.119542,-5.202163,-2.76727,-1.968511,-52.405836,-1.811074,310293.11,134.52276,49.684511,-70.903281,258.72874,168.69013,104.87883,219.65392,186.42864,641.85694,2,1,89594.652,89577.482,179189.3,179189.3,3697757.8,1083205800000.000000,794245,1535942000.000000,818807380.000000,2084301600.000000,41475484000000000.000000,89590075999999994011192258755565254868495301398502676651959345192978876842091740505283772661585083874342308081598250275914491164281995240009367894329684331883543309904598469088336574593876793288770453504.000000,-110.55995,16075997000.000000,179225.84,-120.40079,-120.45357
240474.26,-1.438856,-0.489016,-4.639975,12.300311,-0.944792,-36.529081,4.897265,12.097878,12.46918,314794.24,166.67176,5.808968,59.212914,100.60483,375.77272,8.97805,522.58867,344.87886,306.31544,2,1,240471.98,240451.29,480943.96,480943.96,-692090.66,-4.92432E+11,-3319134.1,-227578520,164542320.000000,69715903.000000,-5.47339E+13,-1.11315E+15,6.207966,115655740000.000000,480995.73,-4.091509,-4.331645
311799.49,23.850904,2.627558,2.095591,-9.274166,-1.409099,-16.510819,-12.145813,30.499933,2.194962,342950.77,33.308563,346.07826,-61.406679,47.04847,360.40779,28.679955,134.82641,786.13272,627.07171,2,1,311821.42,311792.25,623642.84,623642.84,14873972.000000,14368343000000.000000,4075619,-7093688300,1157129000.000000,-1117417000,-4.57567E+16,-1.3181E+263,54.845853,194437850000.000000,623695.86,44.63592,44.343169
369285.48,4.339449,4.563207,-3.443548,25.390742,4.57912,-33.342733,-10.132391,22.425229,-8.747515,167610.95,359.00207,64.985866,689.70756,-1.367284,-29.249661,199.03327,314.12055,380.08542,604.63003,2,1,369291.11,369317.92,738582.21,738582.21,3205475.4,388056800000000.000000,10550098.000000,-23726719000,-3180878800,-1182825800,29784748000000000.000000,12646135999999998980847344549888.000000,22.397847,272743520000.000000,738588.51,12.35419,12.068988
469922.07,-1.923201,3.646057,3.866526,26.201908,-4.689328,-47.279945,3.548927,0.578098,4.605872,248931.25,253.047,539.65056,296.71944,191.1416,433.4483,173.55987,389.53336,392.28474,55.105928,2,1,469910.62,469899.8,939821.24,939821.24,-1808056.6,-1.3988E+12,-4305521.6,-32804625,756658.36,-4809227.5,61273139000000.000000,29873937000000000000.000000,-11.546119,441653500000.000000,939872.51,-21.123407,-21.229617
252601.88,12.87806,-2.636484,2.99497,-29.05301,-1.046125,42.964096,-7.562995,40.323205,-4.956519,273393.07,203.11281,50.963013,-75.203074,287.04681,549.5653,43.413322,504.10084,191.37034,667.29318,2,1,252655.78,252651.17,505311.57,505311.57,6505039.6,-1.01401E+14,-44324768,-40177392000,23253916000.000000,-14340262000,368350930000000000.000000,353697619999999966781890325064666834879679802501127513998203975246523225500856404374716416.000000,118.61527,127615420000.000000,505289.29,108.3209,108.06831
354090.11,12.725134,-0.454554,-2.302297,-30.206669,-4.773853,-19.000486,-2.74736,-26.275348,1.010752,290402.46,517.89641,346.65162,6.283447,272.93713,255.10221,24.284645,-3.005762,430.55661,544.06528,2,1,354018.09,354010.26,708036.17,708036.17,9012029.8,-1.88538E+12,-12499511,-96592116,-5944423.6,39085838.000000,184307410000000.000000,143107589999999995193977283658299885698993822577571254492056271077582313097885908992.000000,-132.95114,250759610000.000000,708148.11,-143.04624,-143.33894
473005.17,-2.510916,-3.875414,0.002166,24.665367,3.381265,-38.191957,-12.455162,-33.22503,-2.419966,191478.19,252.47228,494.72724,445.51998,201.71679,12.994594,-31.786797,122.02005,767.41357,131.86741,2,1,472940.54,472968.55,945881.08,945881.08,-2374073.4,63601692000.000000,207018450000.000000,1010424.7,4134816.2,-7699149.4,-76757119000,-1.47744E+18,-117.90956,447467780000.000000,945900.29,-127.46927,-127.56584
30329.044,18.901107,-3.794461,2.732146,-6.850264,5.145554,-45.844154,-10.637389,4.915595,-2.122556,155816.11,340.66207,64.7105,303.95,304.34477,422.88015,27.453295,302.72732,368.22433,366.75584,2,1,30291.489,30263.451,60582.978,60582.978,1147368.2,-2.13169E+12,-59222.781,616119630.000000,-284928780,-85355587,507261530000000.000000,25084476999999996078574554603781631558836886731613596203035670541497060671972240130805352414850311163722713738358005095430029982343970358659551747913288912860109323089477632.000000,-66.145127,1839701700.000000,60677.267,-75.101485,-75.108398
472352.26,22.181138,-0.845826,1.064753,-47.329383,0.555246,-13.664539,-9.402651,-33.975923,-5.504173,272157.04,287.0665,634.15428,162.43081,120.94495,608.30557,14.487817,43.960019,232.24977,872.93834,2,1,472265.34,472247.55,944530.69,944530.69,20955198.000000,11916102000000.000000,25871058.000000,-3178104200,-5123115900,2619331000.000000,-2.47155E+16,-6.7807E+227,-162.49418,446233320000.000000,944654.58,-172.05763,-172.15627
163954.96,14.136644,6.133417,4.758183,-47.163437,0.101796,35.839748,-10.153963,10.032002,-7.247187,378488.94,129.76979,321.34547,218.30855,162.97442,426.52555,-44.747991,308.4356,108.01697,626.90253,2,1,163961.4,163958.21,327922.79,327922.79,4634721.2,-1.71845E+13,-67685009,-384665100,-3765728000,-1117871000,-7.56147E+16,-1.3539E+116,23.303854,53762458000.000000,327946.74,13.089473,12.944931
165503.1,12.368349,1.949843,-3.884147,-44.074235,1.081002,-37.245297,-10.929695,-51.350702,-4.651785,290299.74,38.436124,60.138442,8.098091,149.78141,295.76173,-41.877538,210.67011,450.34891,33.88654,2,1,165366.37,165378.4,330732.73,330732.73,4095181.6,143648040000000.000000,20605205.000000,-2875076300,-1532773200,-3142417100,48716592000000000.000000,10252867999999999129656202999312808579024545145590719661942669288492761106924699648.000000,-263.03572,54782554000.000000,330895.76,-273.25419,-273.40079
239468.88,-3.289486,2.698125,-3.980512,-33.508395,-3.650142,39.680163,6.840043,17.183362,-13.205508,330137.62,301.17798,666.17092,485.4326,281.85965,570.25213,-47.680685,418.90423,535.56134,75.922202,2,1,239477.65,239512.22,478955.29,478955.29,-1575146.8,-1.27458E+14,-6838891.8,10166470000.000000,-18237284000,7932029100.000000,67106154000000000.000000,61854353000000001146880.000000,28.293802,114690690000.000000,478945.97,17.994106,17.755051
268621.26,16.73268,-2.886914,-2.384358,-12.285347,-0.732446,-33.045535,-10.726771,15.469859,14.56903,347276.82,135.12655,225.18714,118.66802,280.41521,393.68089,187.99036,94.334424,646.5242,-0.737971,2,1,268605.97,268571.06,537211.95,537211.95,8990699,44483938000000.000000,2132938.9,-27695717000,30795857000.000000,1813270900.000000,56101430000000000.000000,3939131199999999393897506372947484272696895167535206609868912485350302030698490174577734211029787234359511753027318744532984743033942573056.000000,-19.721323,144314770000.000000,537306,-30.002296,-30.269436
70761.359,14.670037,0.513684,0.590306,-2.359394,-5.861511,28.218759,-9.038672,-39.249406,3.070489,334098.59,396.78847,264.49837,518.47483,15.058557,469.62186,199.73222,398.03804,161.88633,108.34986,2,1,70751.913,70745.052,141503.83,141503.83,2075420.6,267622960000.000000,134853.85,-10988901,-24496937,440334670.000000,138606330000000.000000,9260510400000000847142243473786564464950891151845557953694638436618790294660250130753672306895090471665664.000000,-9.191825,10014340000.000000,141462.25,-18.851357,-18.885748
332026.01,-0.367638,4.365774,-3.174051,22.915377,4.902378,6.187956,-0.450257,-65.424136,1.954205,321413.96,386.92482,495.60467,299.69661,246.08008,532.39637,198.96936,334.42108,380.14537,846.79865,2,1,331996.92,331991.19,663993.84,663993.84,-244195.03,135377850000.000000,5343227800.000000,-14513791,2791119.5,-29220939,-4.94267E+13,-4.1624E+21,-47.13844,220482540000.000000,663926.6,-57.298779,-57.595062
414536.96,13.753255,-2.918269,0.251015,-42.245085,3.795847,25.923155,7.724997,4.719044,14.626864,363829.29,410.8875,652.4932,226.60874,-1.094486,46.209206,58.767866,42.70559,12.030508,329.37997,2,1,414562.59,414482.29,829125.19,829125.19,11402682.000000,18513986000000.000000,8444486.6,1899533300.000000,2476769500.000000,2452048700.000000,-1.02405E+16,-4.46192E+98,62.496775,343681790000.000000,829152.03,52.636493,52.401544
74676.52,13.649789,-0.060149,0.008893,-38.025577,-0.100682,-13.859297,-8.503184,63.692232,-17.484814,224690.59,221.35254,93.719891,-72.694954,33.882488,216.05061,197.75893,111.55623,787.1716,369.52492,2,1,74675.837,74700.697,149351.67,149351.67,2036653.5,547931580.000000,165942820.000000,320098.31,-3168562.8,903831.6,-492819240,-6.05184E+89,8.380792,11153165000.000000,149457.54,-1.32096,-1.358912
167313.94,5.84288,2.838253,2.578496,-41.00703,-5.328998,-17.413566,-3.226499,-69.046984,-1.743581,318473.75,300.30818,564.32953,689.8644,23.984902,252.50177,195.51275,84.775559,93.032162,701.79956,2,1,167187.44,167191.19,334374.87,334374.87,1955995.5,21150319000000.000000,103679090.000000,-743924270,-527295570,-71516497,-5.11662E+14,-3.93236E+30,-242.56699,55987912000.000000,334504.13,-252.79009,-252.93911
354945.77,17.1575,-2.942497,4.736549,14.514364,-4.13107,-26.917964,7.90902,21.379652,-2.276058,353088.05,60.625133,439.00681,222.35874,97.992725,28.815575,188.2689,550.05196,20.522439,657.77834,2,1,354975.2,354928.41,709950.41,709950.41,12179293.000000,105446800000000.000000,2887116.4,-49600150000,32590048000.000000,7097268400.000000,-6.02401E+17,-9.5788E+145,69.959314,251973010000.000000,709983.81,59.866968,59.574576
375858.26,1.174472,2.659566,3.48377,-45.095448,-0.414229,44.171739,-2.38443,54.627494,2.381724,170384.24,471.28481,390.72471,80.193093,88.65411,-27.450781,51.789651,409.60365,109.16582,235.2436,2,1,375918.87,375910.38,751837.73,751837.73,882975.65,-2.09393E+12,-22601856000,-172547270,392448170.000000,2046758200.000000,8371315100000000.000000,4021956000000000000.000000,132.35936,282538870000.000000,751842.41,122.33957,122.05898
482674.32,25.413203,-1.085881,4.497285,-4.928564,-5.273987,3.359323,-11.934607,2.855384,1.261299,257685.59,234.86997,560.90721,329.71495,215.84972,357.95109,194.78001,18.067879,-12.574149,-66.759251,2,1,482688.48,482660.56,965376.97,965376.97,24532570.000000,449654020000.000000,5461.7034,-919603570,-578593700,-2615257700,156661030000000000.000000,20237864000000000824472222670104871318975445740413162615871147805522575289730047622290894724937195445209754316571062659471227095810768197547529204578506819150583348160408635810498626697747842192531167673302339485200472698264035444694066528315053391425809200383658484939071565196305650951967997952.000000,39.69422,465949000000.000000,965391.72,30.190866,30.126354
446750.71,21.047636,2.900327,-0.074906,-8.736672,-5.094048,-3.638849,-11.055166,46.326821,-14.147288,291066.07,180.4305,153.20366,29.401668,298.71218,311.65396,150.3397,495.19855,840.94812,154.04697,2,1,446778.24,446796.88,893556.47,893556.47,18804951.000000,4794076200000.000000,3038539.1,8322629400.000000,3340180400.000000,-6154228500,12572004000000000.000000,37592000000000001336620250315904329397074527598294329418067167494995913258337776148946953573074757376611160649237227406572820382967189567133039204767994875106090863375482071240343568522306737175488576423460864.000000,66.355842,399172390000.000000,893589.13,56.652537,56.482538
301957.9,8.838555,-1.368783,-5.146173,-25.05256,2.821465,-45.541048,0.542139,-19.857731,-5.41891,264248.16,220.77222,54.888599,106.822,170.84865,471.0195,197.80074,85.559849,772.42208,136.06323,2,1,301867.71,301864.44,603735.43,603735.43,5337781.6,7060879800000.000000,49674384.000000,-55282218,166748030.000000,-2008618,-3.7761E+13,-1.42037E+46,-169.4062,182357140000.000000,603869.26,-179.6366,-179.92552
252166.11,1.44166,-1.039562,-5.732058,-24.603433,-4.836839,-47.855798,-2.087897,-34.218993,-15.264975,286385.93,6.270546,402.29981,723.06611,209.81388,93.85091,155.90253,315.22245,704.92307,722.42031,2,1,252031.91,252084.87,504063.83,504063.83,728570,26909464000000.000000,16581528.000000,-1582133600,-197918780,220311350.000000,477251790000000.000000,5003672500000000.000000,-257.59242,127175500000.000000,504218.19,-267.88705,-268.1392
321563.28,-3.387376,-2.194635,1.210719,-40.626754,-2.610474,33.827794,-5.873437,-23.66516,15.237518,233848.46,457.72303,18.604981,581.0361,153.11253,217.31789,103.35338,374.53119,764.40686,247.59209,2,1,321535.2,321526.04,643070.39,643070.39,-2179423.1,43983205000000.000000,47909447.000000,878944770.000000,1496278500.000000,-1672899700,-4.84179E+15,-1.04119E+21,-45.149078,206805880000.000000,643085.57,-55.336317,-55.631533
32652.606,19.393407,-1.8779,5.453571,-49.328972,0.047453,45.011979,6.257504,-45.723622,16.854416,200606.76,27.602292,429.61444,458.26693,50.944592,139.32062,178.89864,183.06086,526.144,63.959204,2,1,32648.693,32552.681,65297.387,65297.387,1265487.4,-6.59031E+12,-23522102,2048448400.000000,43135416000.000000,25922026000.000000,-1.6811E+17,-9.4293E+178,1.203511,2132385300.000000,65310.565,-7.815794,-7.823767
370180.65,19.883894,-3.266314,3.230996,-36.927108,-2.186803,31.901637,-11.292026,-29.315085,4.770556,210101.85,41.139172,64.209281,-90.898822,308.73518,372.87595,67.930303,530.18773,790.99723,474.67516,2,1,370157.45,370128.64,740314.91,740314.91,14720406.000000,-6.32033E+14,-11034753,65210623000.000000,46162420000.000000,87446917000.000000,-6.79288E+18,-3.5239E+191,-35.263676,274067430000.000000,740331.34,-45.304141,-45.588764
176648.07,7.379565,4.678589,0.724311,20.698352,-1.730475,18.715239,-5.945766,-50.100504,-10.369136,350971.86,34.694121,396.98964,566.84278,248.26395,355.17899,-28.162731,538.88104,842.11464,137.80943,2,1,176632.12,176652,353264.23,353264.23,2607923.3,18293581000000.000000,56254259.000000,-3469460500,-558757120,4134955000.000000,18266295000000000.000000,22004765999999998654613742790033194597369249792.000000,-21.40543,62409078000.000000,353192.45,-31.64999,-31.811441
183416.28,22.175185,-2.993297,-5.133776,-45.103347,-1.718849,43.654645,-12.606674,-47.923199,19.447355,216759.91,65.775814,243.83528,435.63124,138.31991,268.44687,164.36882,224.28768,850.45148,829.29322,2,1,183386.07,183341.75,366772.15,366772.15,8131800.8,4970565100000000.000000,2159731.3,-4.20995E+11,-62789096000,184726060000.000000,11545693000000000000.000000,73968315999999993916785855288902619159077955058849846493495431946526184967448249510596106710604162471749707411030309859200274151979700952895010887643036152843498251718144851968786019688561761733097777433350062470707903639814146097152.000000,-49.877041,67283061000.000000,366778.28,-60.134761,-60.305178
253060.56,13.981401,4.209129,1.086713,-14.163945,-1.830864,28.703405,-8.563964,-67.877056,-7.720472,218578.14,342.49763,360.62306,676.58946,265.75932,-18.490599,-18.327096,216.22357,601.45967,657.27194,2,1,253008.39,253014.48,506016.78,506016.78,7076899.8,-1.08125E+14,-31962957,58379858000.000000,15534563000.000000,33955578000.000000,549532460000000000.000000,61730415000000000269067694842356660634471795613485244021930316186672345043917590625717662300584912330162176.000000,-93.544859,128079300000.000000,505987.03,-103.83895,-104.09198
277624.19,3.083098,-0.667339,2.038397,-43.218751,-0.236163,-15.47783,3.687622,32.301457,-19.812245,371260.86,253.89042,182.75827,411.09078,16.632944,503.45894,136.87576,17.525098,-23.670757,635.51397,2,1,277585.89,277608.36,555171.77,555171.77,1710508.6,-8.68173E+11,-73836387,202816560.000000,-842773600,-3597226500,4188396900000000.000000,20747786000000000000.000000,-65.716594,154150380000.000000,555291.02,-75.986855,-76.261098
331496.65,11.775918,0.135651,-3.743899,-14.223511,-2.685575,-41.069934,-11.181609,52.495556,6.599741,189492.62,238.83361,434.66515,500.49505,114.50924,383.80433,-37.3342,281.82737,347.93346,47.344551,2,1,331494.75,331493.22,662989.49,662989.49,7809041.1,-2.40975E+13,-315644.4,1531324700.000000,3121975000.000000,-13380063000,26526447000000000.000000,17759145000000002339264870900813061125268077794628482226905173610240128581632.000000,7.245633,219780050000.000000,663099.72,-2.91613,-3.2124
323010.71,2.115227,1.743114,-1.76069,-36.260832,4.008136,37.23952,-11.508609,-46.224693,-1.530087,357712.42,11.704154,187.20478,339.35609,24.011169,-6.263134,-54.46246,491.37288,254.65102,504.63684,2,1,322958.53,322975.88,645917.06,645917.06,1365469.4,-1.84761E+13,-267403580,1143891900.000000,971832140.000000,-1963534300,4117382800000000.000000,554562570000000000.000000,-93.339395,208671830000.000000,645909.56,-103.52307,-103.81853
148453.64,5.352547,5.587937,-4.002479,-5.831419,0.26796,-14.569912,-8.593195,32.966961,12.364875,313158.6,244.10165,628.76603,-19.397869,21.627658,-16.85299,-47.513192,224.96193,300.96889,847.544,2,1,148477.18,148466.4,296954.37,296954.37,1590227.9,2834567000000.000000,7618652.3,-13064233000,-47581857000,-21980351000,390630870000000000.000000,43998343999999992890896732639142843777024.000000,57.42973,44076967000.000000,296996.6,47.262871,47.138902
210196.22,-0.311337,-2.962883,-0.405455,-39.404984,1.311888,25.585397,-4.494049,36.602286,3.090738,261094.45,178.73057,473.44941,376.43155,49.537027,192.18264,32.702395,276.41668,99.815688,628.48875,2,1,210215.24,210216.85,420430.47,420430.47,-130988.51,-1.05728E+11,-19982521000,-33488117,-8869441.9,-18237298,1433752000000.000000,12056198000000000.000000,48.66845,88364905000.000000,420455.82,38.37669,38.171811
442684.97,11.934134,5.420785,-2.302966,-23.240275,-1.261429,-5.219272,-14.651475,34.694692,15.968737,334552.68,525.06423,383.16044,36.027717,167.64371,62.364844,-23.407669,550.75657,762.58879,431.41163,2,1,442706.31,442686.94,885412.63,885412.63,10567418.000000,-1.6383E+14,-2490049.7,-8.45925E+11,270382690000.000000,150136470000.000000,-9.90197E+18,-9.76074E+89,53.978051,391939970000.000000,885475.55,44.253754,44.074086
272237.91,8.525672,-1.666891,-4.664229,-5.331022,5.972573,-37.410113,-4.984725,49.486388,10.497381,173959.39,125.45859,61.446537,242.83464,78.934397,186.02468,99.083772,246.68179,384.11763,96.134184,2,1,272258.33,272227.64,544516.66,544516.66,4643385.9,-1.11317E+14,-720740.41,6631812100.000000,-20659648000,-69485488000,-1.25389E+18,-3.69217E+48,51.719964,148226960000.000000,544595.65,41.443025,41.172932
320326.31,14.788997,1.598133,-3.133649,-42.524358,-4.012882,-33.006024,-5.568578,-8.093057,-16.890591,190482.93,175.32767,528.8988,122.86768,2.856101,458.05948,8.731744,274.14766,82.67933,393.85922,2,1,320229.47,320259.1,640458.94,640458.94,9475581.7,-2.03429E+14,-664881.68,-27455283000,23102117000.000000,445942790.000000,-1.05797E+16,-2.3607E+109,-182.67283,205217890000.000000,640618.68,-192.86308,-193.15806
353809.58,23.751957,4.678415,3.445187,-49.821607,3.894363,-46.924278,3.972898,46.564482,-13.159733,311541.7,230.72844,31.447897,502.88056,225.59712,160.34726,80.107512,523.35307,92.910377,485.52896,2,1,353785.99,353742.18,707571.97,707571.97,16805386.000000,-6.00443E+15,-21630436,-38394140000,-40985038000,-2.02589E+11,-2.74408E+19,-7.2786E+269,-36.099093,250362440000.000000,707755.11,-46.195098,-46.487897
117579.79,-1.261298,2.152442,0.039918,-29.507486,3.345864,14.87717,6.483122,56.817115,-14.109696,176506.38,-25.532413,307.31325,-73.362657,28.737794,154.05018,113.22329,412.65954,518.02538,836.62378,2,1,117618.63,117629.64,235237.26,235237.26,-298214.01,-1.94547E+11,-819272480,-18721320,-90370789,82517088.000000,-1.05147E+12,-7.19936E+13,87.814969,27650016000.000000,235258.41,77.784913,77.700316
134990.95,0.013136,0.017149,2.777113,14.890945,5.264292,-39.756915,-3.917095,-46.626762,10.844245,247231.58,12.396298,684.33515,-60.883817,216.72049,291.98398,59.01138,194.72104,478.05848,594.25191,2,1,134934.45,134904.49,269868.91,269868.91,3003.5396,-1042570600,-15667129,183546.02,-113014.26,-59846.713,-5054080.1,-9.96409E+13,-102.72718,36445112000.000000,269909.68,-112.84199,-112.94842
46283.591,4.422722,3.984188,-5.380846,-48.644319,-1.260759,15.522644,4.222453,-2.676889,-14.029419,172241.75,394.00568,322.73072,559.73324,202.37769,543.52793,154.53423,495.66795,570.56035,16.704349,2,1,46239.751,46263.802,92479.501,92479.501,409684.88,-1.32496E+12,-419419.06,243914050.000000,-78142420,416825280.000000,-1.8292E+15,-1.44241E+28,-78.349596,4284341500.000000,92548.908,-87.663311,-87.678863
442512.18,-1.082865,5.933987,-4.347755,-12.22441,-2.675792,-21.14062,1.825991,-53.472768,0.556403,339076.56,459.78972,183.88737,-41.634677,93.687356,169.50374,-36.277953,377.27464,112.92782,373.0546,2,1,442425.55,442437,884851.1,884851.1,-958484.68,928880800000.000000,5670224500.000000,-152063100,-302496310,-265453070,-3.2817E+15,-5.03471E+29,-161.96381,391634050000.000000,884920.74,-171.68899,-171.86906
335145.87,-2.856591,-3.313551,-2.75288,-28.897978,-3.054159,28.532848,-8.416159,-63.266154,-13.775223,294069.21,436.09924,438.76116,-78.121074,35.049526,338.36259,26.262396,320.38857,333.62518,639.74165,2,1,335048.07,335109.78,670096.14,670096.14,-1913292.1,322612600000000.000000,41610397.000000,1670121300.000000,19052943000.000000,72052577000.000000,-6.29235E+17,-1.44149E+24,-184.54923,224645510000.000000,670100.22,-194.70104,-194.99731
181658.09,9.309598,2.984788,-0.739424,-10.241371,-0.980039,31.303185,-4.704392,-9.332306,-8.334467,286173.61,61.806224,676.85179,-61.182949,38.175603,295.91699,-56.892609,358.13781,144.21131,442.74588,2,1,181667.36,181678.26,363334.72,363334.72,3382204.1,858188450000.000000,12265496.000000,186004140.000000,-124744340,1101775900.000000,-4.11231E+15,-1.71873E+54,29.049655,65999325000.000000,363299.11,18.795165,18.627072
119043.26,24.943528,-1.60322,4.799305,24.322004,-5.649472,16.23081,-3.69036,-63.647896,-7.564257,178943.99,445.29621,296.04851,678.89049,41.974718,569.6577,99.33776,248.34887,11.211986,894.12014,2,1,119031.4,119005.72,238062.8,238062.8,5939270.4,-1.81063E+14,-508010.12,17399143000.000000,23678181000.000000,41083148000.000000,-9.38638E+17,-1.2417E+286,-13.567711,28342594000.000000,237991.42,-23.605741,-23.692125
483862.17,14.379352,-0.342002,0.250874,15.998428,5.183846,8.009573,6.183883,3.629001,10.168245,254736.76,199.2701,644.24447,53.203294,277.5679,83.059766,173.20135,50.470922,478.34545,406.83591,2,1,483925.63,483853.3,967851.26,967851.26,13915587.000000,-1.80971E+11,-130888.18,-68674132,35010043.000000,-5491653.1,3278301700000.000000,95529452999999999312684546480121361100482754476864568936222312351432612434513127742646142153298804736.000000,138.29184,468245200000.000000,967792.91,128.79554,128.73516
63543.83,7.617972,1.146907,-3.217521,-49.503664,5.922739,-43.780915,-13.894637,-33.167862,-10.959549,276336.41,153.08901,31.743638,289.43364,96.580038,337.35477,172.93368,131.12299,210.56126,369.25054,2,1,63403.993,63433.055,126807.99,126807.99,969500.08,231629890000000.000000,473967.05,-878670050,2331229900.000000,11419243000.000000,-2.03986E+16,-1.59133E+40,-270.06691,8075636300.000000,126987.92,-279.64076,-279.66895
203680.05,21.329347,6.520577,-1.941324,-31.636947,-4.263435,-21.602775,-3.126222,-38.503931,4.938156,318120.25,295.61371,218.17788,596.83661,271.29777,308.66318,-45.962377,167.12827,357.47477,204.43547,2,1,203611.77,203577.89,407223.54,407223.54,8688724.4,190499370000000.000000,25648020.000000,-4889605200,2355642100.000000,5757332900.000000,-3.16615E+17,-1.81E+229,-125.95521,82971129000.000000,407335.38,-136.2412,-136.4379
311338.64,12.766861,6.812428,-3.344721,21.526882,1.809055,-21.065861,0.002078,-18.270453,-0.491206,370186.86,429.73253,500.5694,650.27524,6.234682,273.26218,109.94657,179.9947,526.02202,449.05291,2,1,311338.38,311316.9,622676.77,622676.77,7949684.4,2771652400.000000,445666970000.000000,1174270.3,-285196.97,-214793.57,19453612000000.000000,22507343999999999249643900192471139682164972312445084747543482509059175510869663908419847541248491520.000000,10.476592,193863490000.000000,622671.45,0.265646,-0.026954
404192.89,16.872145,-0.706563,-5.834118,24.99706,-0.695334,-29.37037,1.859702,-38.168976,3.15961,282732.9,106.46667,279.47956,693.24968,143.63504,285.02819,146.12611,213.83747,323.4797,655.61562,2,1,404165.01,404134.28,808330.02,808330.02,13638825.000000,-6.43716E+12,-39798142,-971858870,1164819500.000000,-598680980,-1.68299E+16,-8.328E+137,-44.560512,326743790000.000000,808340.5,-54.466603,-54.717014
377756.57,-3.402007,4.431371,-4.637581,5.186178,2.349517,28.477021,-2.115436,35.616421,11.041986,235937.76,33.288101,192.93125,542.58832,203.53502,482.00408,50.499472,444.33093,456.05147,216.09153,2,1,377833.52,377827.05,755667.04,755667.04,-2569611.4,-1.52484E+13,-20338555,-5603159900,5528820800.000000,26903056000.000000,710523410000000000.000000,112115280000000006801852465152.000000,165.04936,285400050000.000000,755589.87,155.03664,154.75754
87992.257,6.73345,2.764025,0.611145,-12.703588,-0.30023,22.96991,4.387884,-37.270749,7.239408,194056.98,119.40617,347.79272,-62.080801,107.24016,532.41067,57.29363,44.638172,-56.385447,701.58328,2,1,87986.688,87949.345,175973.38,175973.38,1184655.9,-2.07618E+11,-134795470,79553196.000000,-256964200,-172810300,-1.72957E+14,-5.0927E+34,-1.248601,15485275000.000000,175953.97,-11.075544,-11.126588
