input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
359098.490000,28.374681,2.695938,0.796051,5.830889,5.183406,-4.198208,-1.725584,38.715895,5.714846,293032.830000,332.675770,127.218980,435.637250,142.427300,230.472190,22.552763,188.060430,560.988790,-30.327468,1道,1类,359179.880000,359103.190000,359179.880000,359179.880000,10189566.000000,1059348800000.000000,794664.740000,-2830968600.000000,1441659900.000000,-814337450.000000,-17807365000000000.000000,-inf,86.943128,128951730000.000000,359172.590000,81.903765,81.758412
378649.570000,28.433750,5.686905,-3.824977,-48.429816,-1.576494,-4.869325,0.081647,46.628195,0.336542,272580.830000,516.479400,175.858080,-14.717331,114.631190,562.655690,4.159980,387.177250,-18.041484,838.514040,1道,1类,378672.040000,378625.140000,378672.040000,378672.040000,10766497.000000,111552180000.000000,5025846200.000000,286029710.000000,1629765.400000,257889.340000,-60396226000000.000000,-inf,28.044664,143375500000.000000,378728.030000,23.039977,22.900794
193915.450000,4.211111,1.785268,2.362615,14.974687,3.437339,-0.824137,-6.756040,-30.135888,-11.726066,172218.830000,-13.326380,449.480540,261.805740,177.608240,99.132725,140.022950,438.799270,76.607607,1.417402,1道,1类,193892.770000,193909.720000,193892.770000,193892.770000,817014.030000,348829770000.000000,47522.629000,-1177340700.000000,-3864173800.000000,3575814600.000000,12316310000000000.000000,265458770000000007012352.000000,-17.383498,37603200000.000000,193875.580000,-22.520685,-22.612768
119294.460000,9.738195,0.911497,-0.720189,-37.125857,5.710775,-4.711126,-8.138085,-52.795033,-17.228510,208348.150000,-11.910589,541.605130,-37.516161,83.557043,355.150100,135.644290,540.648440,684.325290,515.659980,1道,1类,119190.100000,119211.370000,119190.100000,119190.100000,1162447.900000,5638450500000.000000,178804.940000,-1658383300.000000,2573631500.000000,-3249815.600000,2478330600000.000000,11059060999999999023675237013899786771433415019331584.000000,-99.281714,14231167000.000000,119227.610000,-104.301400,-104.344750
199769.040000,7.322475,4.268343,-5.419983,-25.703694,-2.087527,-47.534113,-12.399276,-48.046387,7.690313,165671.570000,195.691590,583.421560,-50.351426,131.142930,259.574930,61.420961,478.601360,703.353110,652.088830,1道,1类,199647.130000,199656.920000,199647.130000,199647.130000,1463054.200000,395437100000000.000000,6336084.400000,-29053372000.000000,-16508965000.000000,37960657000.000000,-1284626900000000000.000000,-20774217999999998192080733710031768273222107136.000000,-116.609320,39907671000.000000,199720.510000,-121.750200,-121.846060
321815.680000,23.450481,-1.331991,4.050694,3.594931,-2.344634,40.729663,-2.768973,-37.996858,-9.582374,374390.320000,170.531020,458.819690,545.961610,308.834000,112.816480,-0.039300,160.791890,850.272380,615.030260,1道,1类,321833.480000,321807.870000,321833.480000,321833.480000,7546969.900000,-14093072000000.000000,-403561.160000,1424997500.000000,1392424900.000000,-12488086000.000000,508493620000000000.000000,207451280000000001135534515410187656522855371683593703035607466663045249789266560122289455255445796924583668737933726799688633320777306718393893555829016800237368507455759018249952793945527642767449687469572297675354624491174825859073203286325014390898688.000000,23.308547,103565330000.000000,321789.370000,18.215236,18.067605
282898.190000,-3.917270,-2.705385,0.742871,-37.118859,-2.859641,42.891681,-13.805351,56.095613,-11.690446,186312.670000,393.159780,512.273770,791.492980,145.476490,605.006240,-32.355811,117.498180,-28.726155,814.874070,1道,1类,282925.820000,282988.880000,282925.820000,282925.820000,-1109332.300000,91800027000000.000000,50894261.000000,2727819600.000000,9417050200.000000,-4904772000.000000,-10923830000000000.000000,-677403549999999966248960.000000,33.084843,80031386000.000000,282922.960000,27.953366,27.814362
311848.680000,20.660593,6.549872,-0.249578,13.286690,5.590585,47.111428,-2.906551,-29.443841,-13.112138,378233.790000,118.656150,108.249050,814.655830,25.379899,290.478680,58.316602,527.622430,577.925850,530.660280,1道,1类,311896.160000,311876.200000,311896.160000,311896.160000,6443300.400000,41359133000000.000000,34265502.000000,-62035832.000000,74767482.000000,-5999195100.000000,63185607000000000.000000,3568168000000000236455252267149417235348903059607289095020359802761255126122643010645472138270436556394563078268463183511605421648598730420879023996750941045913576181559869522154848623243053609608704009699248006234112.000000,52.981005,97249597000.000000,311830.600000,47.876092,47.729709
479533.130000,25.586490,-1.673875,-2.390563,10.603564,-2.368914,3.920681,1.682795,63.538931,15.033952,371801.700000,450.330440,239.921570,19.937833,307.571160,404.248980,180.917290,25.263457,277.187620,50.497813,1道,1类,479647.060000,479571.980000,479647.060000,479647.060000,12270510.000000,-7772479500000.000000,-578402.920000,-35772835000.000000,-36694658000.000000,-37160663000.000000,-1824466900000000000.000000,-3415053699999999632402277672357182535832342077388211633636570006296425980646195288236158251514656266201567073671673480548685431017582784341848697401359127765892246982115415809744480850915189417813528698811219687639242164527104731609495959667917092233675705375157822305060001854480137367507591195787264.000000,119.613880,229952020000.000000,479632.560000,114.852950,114.815330
246377.950000,25.023170,4.948143,2.155201,-36.647893,-4.572059,-31.987695,5.201174,15.660116,-1.607835,377366.050000,110.292610,571.796260,366.142850,275.615770,86.730296,95.415575,63.215562,423.219090,279.429080,1道,1类,246356.120000,246303.720000,246356.120000,246356.120000,6165143.900000,46148323000000.000000,10853908.000000,4004514800.000000,-565669920.000000,879097410.000000,57797775000000000.000000,14030661999999999841883451075111214556610603101921453193125867570136013689968579334912217752498740265070224219343544245096142079603139625119946749306528901880454496680515236984856308005422486886598273521672864582811928791332713028058121083770746189045890167207883127485229736054607910230896410624.000000,-16.436076,60702092000.000000,246430.890000,-21.584849,-21.708018
462402.530000,15.418790,2.383611,5.632931,-46.297705,-4.710992,-41.717567,-5.882193,7.976343,-2.127873,340460.540000,18.716132,329.080440,182.210800,196.863680,143.120030,104.747910,145.101960,668.523590,235.464430,1道,1类,462333.200000,462316.540000,462333.200000,462333.200000,7130147.500000,-86960103000000.000000,-3315550.900000,-5402572900.000000,7545985.800000,-6278045.200000,-600986630000000.000000,-2315033500000000017461747180372222562121517821526036788787394159882917113255414876986049356457192286908405386078846976.000000,-63.659635,213816100000.000000,462424.550000,-68.469318,-68.533601
308511.370000,3.715711,2.779424,0.440559,-7.373885,4.421365,32.176719,6.376877,-20.572571,-6.206543,290896.630000,210.408410,316.668090,411.460450,251.936320,512.066480,153.439150,295.165070,284.914850,141.780190,1道,1类,308527.130000,308509.640000,308527.130000,308527.130000,1146640.500000,-1198983100000.000000,-14611420.000000,669564640.000000,200553640.000000,210674250.000000,295722010000000.000000,6222872399999999672320.000000,21.246927,95179268000.000000,308497.460000,16.138405,15.992597
170719.690000,18.196391,-3.925164,1.669015,10.622152,-3.199063,21.664581,-15.296340,11.942952,-19.157256,208612.070000,513.332360,288.658230,568.502640,64.240060,255.804800,166.588940,418.186470,618.926320,537.988410,1道,1类,170742.210000,170777.790000,170742.210000,170742.210000,3105881.500000,52433043000000.000000,64688.450000,1221915900.000000,-21238160000.000000,62706000000.000000,-1276133300000000000.000000,-772677999999999984772658478456868406567716203123830270815209871550846637613537464163983796280405772974818245254530848014625502717365944698685076799617996745810640896.000000,27.749552,29145214000.000000,170710.250000,22.633859,22.557078
342719.230000,-0.204995,2.275552,4.714971,13.524767,-0.795736,-7.881476,7.264211,-64.411234,2.770645,236484.920000,-10.949381,541.404120,616.409650,8.052117,120.744470,61.278941,142.466920,44.684104,645.092940,1道,1类,342676.480000,342648.980000,342676.480000,342676.480000,-70491.490000,82886736000.000000,345910270.000000,571005130.000000,-559319340.000000,-15382016.000000,11594737000000.000000,9855706700000000.000000,-37.208357,117456470000.000000,342673.130000,-42.273430,-42.421218
399461.020000,9.985106,-0.956989,-1.599440,21.552798,-5.934240,-42.475346,2.788310,-24.297241,9.623052,355052.550000,363.149760,511.055740,374.420040,185.130050,345.430640,23.674403,300.167460,350.823580,282.493650,1道,1类,399429.700000,399399.980000,399429.700000,399429.700000,3988182.100000,-21623121000000.000000,-3343790.300000,-576445360.000000,-1584364200.000000,-101291830.000000,-618409650000000.000000,-337812849999999984188510487067345251841575704646406635520.000000,-25.712515,159569100000.000000,399457.990000,-30.675659,-30.803991
426016.290000,18.609026,1.195270,-3.683562,-4.800318,0.144654,-19.287215,-15.293876,-37.630072,16.569738,284550.040000,36.694943,230.595850,314.376280,1.430393,-13.774519,192.719780,306.069550,831.024210,227.367240,1道,1类,425972.110000,425939.420000,425972.110000,425972.110000,7927414.300000,-4457826200000.000000,-706009.010000,20256711000.000000,139057120000.000000,-297178750000.000000,10372931000000000000.000000,216947819999999997828769811609375122571033430629805078200252143240517088356327424121320372941351985173704404308147479202959049570034435191041351660417724497648083271680.000000,-38.546928,181489880000.000000,425998.940000,-43.450333,-43.557735
102116.500000,25.812320,-1.178443,-3.239541,13.902518,-4.215207,18.388087,-4.887692,23.768157,-11.260476,332388.190000,354.080250,437.045770,15.447682,292.382620,-4.015862,-10.253909,366.649900,334.965620,628.708580,1道,1类,102173.590000,102169.170000,102173.590000,102173.590000,2635451.400000,-14184693000000.000000,-37691.191000,-5010438400.000000,2718908300.000000,-5467557900.000000,-55018450000000000.000000,-5461025899999999677047867293582068563040406713214968530596462680394174824733837626054301312332801840753286184023083457007245832559649500413996623057991599935398871201530989749779901032240323364752913225416555595140377484643036146733708872396294175231877642169201961385790444988625955451511299785541812224.000000,62.098818,10427779000.000000,102146.900000,57.131436,57.098242
91512.662000,0.115880,-1.627792,2.458885,13.643214,2.875399,-6.018595,-15.648879,32.332175,5.586062,283491.570000,35.036345,616.764300,335.190450,56.114144,102.514720,177.553210,341.294410,2.538704,292.733450,1道,1类,91546.378000,91555.604000,91546.378000,91546.378000,10914.534000,-28324455000.000000,-5521942.300000,7266338.200000,-26649342.000000,-98357877.000000,4174812000000.000000,1682691100000000.000000,38.677831,8374567400.000000,91536.759000,33.749851,33.722482
106999.860000,22.506640,6.601307,1.612345,3.287870,2.230451,-4.103252,2.050098,60.474739,7.917981,323239.390000,390.781010,451.906640,795.942760,266.582980,639.703680,141.614500,-18.592304,774.105320,352.750560,1道,1类,107102.440000,107029.810000,107102.440000,107102.440000,2408695.800000,-757147220000.000000,-438611.110000,-2376845600.000000,1843368200.000000,-1285999000.000000,-32962672000000000.000000,-123272540000000021172659597192747703412254456312127434686309589767686440385061180095117494226663334313121246047966747371286660964911582497990490862464248340585916832017260985734234837972533226521358262726561703440057576010488386796081893814212073881600.000000,107.607560,11448971000.000000,107099.700000,102.623980,102.587980
356443.150000,8.577530,2.070994,-3.694426,28.678713,3.479249,-37.219611,4.880422,-27.836884,-0.814210,264692.710000,56.678222,246.588620,630.559640,96.659767,339.439700,-33.523256,297.125050,811.357750,7.348668,1道,1类,356421.270000,356396.410000,356421.270000,356421.270000,3057335.000000,9609705000000.000000,50064803.000000,-155592990.000000,-443155540.000000,-852259810.000000,19936566000000000.000000,413101650000000051358782939026051685019792965632.000000,-16.326231,127051720000.000000,356425.880000,-21.369971,-21.515881
483740.070000,19.833662,2.885041,-2.713172,-14.767563,-0.113127,38.948514,0.354205,26.515554,10.297741,186048.070000,192.340720,506.469120,145.479640,4.196045,351.755880,-25.376491,514.849930,230.059700,882.115880,1道,1类,483821.310000,483765.990000,483821.310000,483821.310000,9594617.800000,-472616380000.000000,-958562160.000000,-628428470.000000,5531338900.000000,1841587800.000000,-138304660000000000.000000,-120444989999999985529397290548997892183203501884379241832222845885929655869884329740195003248969703418042134261348020274867792624709681008434215524211524061454438434510166479902949244928000.000000,86.925467,234004450000.000000,483797.740000,82.176952,82.146549
348754.170000,24.140407,-1.628512,-3.945902,18.011807,0.130190,-35.226235,-4.759981,-3.676884,-8.481325,268053.390000,508.836980,191.080650,239.401400,140.620360,443.196250,-5.582267,187.256210,758.128770,43.479681,1道,1类,348738.730000,348724.560000,348738.730000,348738.730000,8419275.100000,663361820000.000000,2646532.300000,480337030.000000,3668646600.000000,-4642882900.000000,-251182300000000000.000000,-28301714999999999763655671519115587362261911910808795186038299147517193570262546445674704083902494374504603808780877054598913790586560740452304760769707331099266242747676797802856476161714599872518117688040555422170838484485424276878789873101230225021407609087374393344.000000,-9.893916,121629470000.000000,348755.280000,-14.949877,-15.097042
268417.370000,14.687871,-0.243518,-5.669945,26.947596,4.804178,44.104246,0.094605,16.150160,-8.702983,156812.380000,432.509610,9.883187,30.462159,91.733499,34.807969,183.211840,321.035560,-44.921474,198.009510,1道,1类,268509.540000,268499.110000,268509.540000,268509.540000,3942474.000000,-413294170000.000000,-3808706.500000,8508315.300000,-783167.630000,-6390233.800000,-34785283000000.000000,-14192446000000000401789482649607579727870966241454590155152670466632270108092975131501394446830993026318336.000000,97.601021,72047884000.000000,268435.740000,92.460426,92.326941
456475.500000,5.627722,6.190396,1.782771,-39.396423,4.963309,3.833901,3.170057,37.974711,8.312958,173717.130000,297.165440,2.088658,133.268060,198.644770,481.891890,-32.446655,100.068950,37.467657,153.502840,1道,1类,456507.960000,456460.240000,456507.960000,456507.960000,2569060.700000,-21269157000000.000000,-12351106.000000,-17402607000.000000,4460671100.000000,5379327800.000000,152507840000000000.000000,313646679999999975904250582380344884057866240.000000,38.118819,208369880000.000000,456537.040000,33.292952,33.220425
66284.994000,24.015143,5.429293,-3.314138,21.344247,-2.582705,-3.510422,-15.857450,8.987225,5.610384,324293.310000,537.757160,183.366880,744.995820,183.658560,578.498060,50.001086,497.573100,720.201460,700.679930,1道,1类,66325.116000,66309.373000,66325.116000,66325.116000,1591876.600000,4431806500000.000000,13251.583000,-2638690600.000000,-4219198300.000000,10915947000.000000,-312662380000000000.000000,-3434101800000000033508135517358741250668876069274353825355371807283346286525386286717984664347249922316214354441985717680708882913480484580675560652075330909434260191523406861667796012772879715460398789754494818012751931719922652641832534795510894125869272872794196803667886080.000000,44.942993,4393700500.000000,66308.687000,40.139154,40.123908
101785.100000,21.437652,-1.800243,1.581768,-9.940775,-4.560556,34.632145,7.587459,31.504619,-2.822291,151854.430000,398.118380,146.807600,6.055200,111.884850,586.179430,118.385090,287.073640,36.909035,-77.071921,1道,1类,101862.720000,101816.270000,101862.720000,101862.720000,2182250.000000,6581505200000.000000,600140.520000,-152429010.000000,23323180.000000,311955820.000000,-1938333200000000.000000,-1293883100000000107488984986659248083069262344269966250745894518656641524671439525955091274376240432313245490980773262094514336229718685639796008952868031806339274613332646241156436487194742244619961688059356905472.000000,82.627462,10360207000.000000,101841.940000,77.661222,77.628215
159350.940000,20.102991,4.157948,1.832872,-34.094807,-5.924421,-32.961622,4.994400,25.341616,6.524133,310260.740000,89.304247,563.368110,744.383270,113.025520,502.114210,13.847594,401.105600,751.342840,166.982300,1道,1类,159340.910000,159285.850000,159340.910000,159340.910000,3203640.900000,-134217650000000.000000,-2652894.400000,3158524400.000000,8422891100.000000,-211465520.000000,-5162571800000000.000000,-773463339999999893838497503305355516729220290558135930546584264545231424263235365886930223887269578130488395976783286769459003363258222454920099143054450824406941007926141900423086159694527463424.000000,-4.824535,25392723000.000000,159414.410000,-9.925310,-9.994515
110141.270000,-2.610374,0.280410,-0.706873,-28.475589,-2.703328,34.566202,7.175959,22.620800,-0.030019,153666.470000,219.725400,601.335650,718.855380,124.039750,508.476970,125.608020,334.744380,752.120690,860.320170,1道,1类,110171.390000,110169.140000,110171.390000,110171.390000,-287185.790000,-738906300.000000,-639976070.000000,-204.548440,-436.451540,-50262.611000,-2864397100.000000,-5266157900000.000000,35.159139,12131100000.000000,110166.300000,30.165717,30.127879
58291.098000,10.306389,3.341244,-4.550110,-25.336161,5.748055,5.143376,1.845941,-47.701980,-3.629573,184315.650000,355.275550,302.971740,401.762600,127.370970,284.129030,112.620500,314.583570,12.341062,786.950540,1道,1类,58236.265000,58216.824000,58236.265000,58236.265000,600792.560000,2186545600000.000000,670367.940000,273227130.000000,-460887020.000000,211923250.000000,-1935608100000000.000000,-1558457700000000067599779725617737084230181003395867305805086720.000000,-50.067217,3397852100.000000,58251.786000,-54.819226,-54.831234
198744.960000,14.296100,2.788077,-2.696817,19.138350,5.526168,20.258209,1.616028,54.232049,11.254450,301672.420000,441.359830,83.646354,448.492530,33.057441,513.150490,101.459190,148.530200,180.075900,311.044990,1道,1类,198871.370000,198811.380000,198871.370000,198871.370000,2842019.200000,-45146984000000.000000,-3006742.200000,4067267900.000000,-4304940600.000000,-704197430.000000,15044038000000000.000000,1296290300000000093127075105711569738827611968302473566426746590772357873015750233171228532327421740843008.000000,131.710910,39499558000.000000,198827.620000,126.570630,126.475430
95059.085000,12.078575,-3.647840,3.808872,-8.519706,4.311180,-37.332608,-0.629980,32.394798,12.549188,313241.810000,510.284160,586.642270,-89.430352,0.120266,400.728310,186.972700,175.167480,539.706830,786.390640,1道,1类,95074.098000,95009.862000,95074.098000,95074.098000,1148557.700000,5602322200000.000000,2278594.800000,1060031100.000000,449684890.000000,1171523700.000000,-18689277000000000.000000,-13261918999999999531856155138134740957777676361548157672031141464131464328579645440.000000,19.990473,9036229700.000000,95115.395000,15.048627,15.019352
402941.530000,19.421631,-0.591876,-0.740715,-35.246625,-5.050845,40.999080,1.924836,44.181497,-19.339862,285660.410000,73.256473,-23.959165,165.924780,153.418490,632.209370,161.383380,99.734804,74.073460,-56.067908,1道,1类,402987.080000,402994.650000,402987.080000,402987.080000,7825184.400000,-41186306000000.000000,-5629327.500000,533773520.000000,187888720.000000,1176411600.000000,4036165000000000.000000,2836881600000000095668079907567260324397670688497952335475412485205901855452740282038678366372354094406839823351574036721838741704236303886548335714655980945782044732107807260672.000000,51.162363,162361870000.000000,402986.360000,46.206623,46.080566
343168.050000,9.008810,4.256877,-1.473941,-42.479573,-2.136795,6.208768,-8.971673,-13.343333,-16.316594,183648.730000,90.754347,46.674647,47.099561,51.342685,425.947940,74.275255,328.396460,66.876312,904.723940,1道,1类,343102.810000,343142.590000,343102.810000,343102.810000,3091782.500000,21353111000000.000000,1237754.600000,2372194800.000000,1507145000.000000,-20215138000.000000,392122890000000000.000000,3487529700000000319542194645347897905359308109792908673024.000000,-59.711946,117764310000.000000,343142.670000,-64.776355,-64.924108
448275.820000,14.243507,5.777443,-3.465832,-47.933173,-3.904030,-19.939058,2.809990,-10.277177,19.221490,288507.720000,177.811780,602.087730,669.583030,161.308790,-4.914371,98.788552,349.791690,570.752800,423.525900,1道,1类,448232.360000,448174.550000,448232.360000,448232.360000,6384933.400000,-264804320000000.000000,-2443803.400000,-31448071000.000000,32926436000.000000,-17196052000.000000,2198539300000000000.000000,1306931500000000134804857742727224416006280910180852356464226485134613100211030604866552466219096775265197908465549312.000000,-37.815296,200951220000.000000,448304.600000,-42.662968,-42.746097
338108.070000,13.509369,-1.818749,-0.904192,19.692825,4.380052,39.394230,-7.713640,-54.561831,14.867164,318845.860000,550.272410,293.287900,192.606750,123.260430,206.715350,-16.578813,383.187480,229.724720,828.663150,1道,1类,338134.910000,338086.630000,338134.910000,338134.910000,4566599.400000,159705630000000.000000,4242240.500000,-32924087000.000000,-11363349000.000000,1420036500.000000,10666535000000000.000000,8787216600000000187585994548718360143119815809167543916474582530881987003930623830932974469120.000000,32.374284,114317060000.000000,338071.740000,27.302536,27.154481
220977.990000,15.224852,3.197022,5.351306,23.176829,-4.705945,-21.229357,-15.201117,62.223838,-7.083522,281193.090000,447.856030,633.251140,753.781760,100.292170,157.367580,-16.320795,182.350420,343.417190,15.077584,1道,1类,221038.950000,221051.780000,221038.950000,221038.950000,3364147.200000,892949320000000.000000,523911.290000,246678770000.000000,-1589535600.000000,-1666412400.000000,-95915761000000000.000000,-51757047000000001783513573550079902285785611339722835123704548888947342203629363982127182112083330899859247420592357376.000000,66.298254,48831274000.000000,221040.050000,61.149247,61.040241
108838.650000,6.495221,2.604795,1.512828,22.819181,-4.664308,-46.255555,-2.692149,0.011110,11.208980,358909.750000,-22.127428,-20.423563,513.159160,257.732970,486.464610,70.647641,488.891020,474.428450,611.463030,1道,1类,108829.690000,108805.960000,108829.690000,108829.690000,706953.170000,-4597972500.000000,-2403.780500,-524463.470000,25236.359000,21362.703000,59510864000.000000,385920989999999977157505843200.000000,-3.923114,11845851000.000000,108856.360000,-8.912510,-8.949582
490580.200000,6.712109,-0.140068,-3.647206,-23.958656,-5.842181,37.977450,-0.536350,-67.390247,-1.434483,237200.920000,452.239330,165.148410,0.327914,-1.929449,488.084160,63.761715,317.029040,182.927610,207.712730,1道,1类,490521.940000,490531.430000,490521.940000,490521.940000,3293044.600000,-463630690000.000000,-38290950.000000,-9434590.500000,-19988186.000000,-69948345.000000,-117664530000000.000000,-4997849200000000256316954787184640.000000,-52.568921,240668930000.000000,490516.550000,-57.296873,-57.314971
376985.380000,18.577990,3.495428,4.376894,-20.648347,2.245981,-28.558075,-4.564927,17.556209,-17.881783,229429.460000,429.696970,408.252090,725.367010,245.859840,6.467652,-47.845503,130.718320,833.520880,606.257600,1道,1类,376959.980000,376954.470000,376959.980000,376959.980000,7003415.900000,203369240000000.000000,915070.320000,-32687472000.000000,26173757000.000000,-89756260000.000000,-9617328100000000000.000000,-360919939999999953638995177878368056328455880900243360489080464202284396494001115410247463081293311355404747560667568738188584125445880368282668192960410711290781341057024.000000,-19.824306,142117980000.000000,377004.380000,-24.832110,-24.971964
203460.650000,17.267587,6.924815,-2.332489,-17.807250,-1.764690,-20.612741,6.713369,10.151126,-9.542837,231816.640000,146.520480,181.799910,701.852200,66.422546,-1.549328,48.302909,224.634080,834.172650,50.101834,1道,1类,203449.650000,203428.970000,203449.650000,203449.650000,3513054.500000,-23904144000000.000000,-1152915.800000,30694918000.000000,6027276500.000000,1174099400.000000,-66626153000000000.000000,-9716467300000000576989120423553508780121961234498638662405577929410060295522847658758873478310423467517291382730314189807630111929572484135897505034207121907908608.000000,-5.694630,41396237000.000000,203490.310000,-10.837512,-10.935722
188230.190000,4.854114,-1.000228,5.351707,-35.182013,5.175365,-33.148824,-3.952992,-2.678834,15.554871,288395.410000,535.341620,189.565160,309.496940,215.960200,415.149900,183.800370,372.680580,57.879455,491.611850,1道,1类,188185.160000,188131.200000,188185.160000,188185.160000,913592.650000,-4862489100000.000000,-71152.046000,-415921470.000000,207611970.000000,33951948.000000,-166056310000000.000000,-327610909999999995609088.000000,-39.752143,35430604000.000000,188249.190000,-44.885098,-44.973473
210578.380000,3.472166,0.352545,0.036409,-45.115611,-4.425576,-22.561345,-11.220215,-62.204867,-7.659025,375826.560000,159.836670,666.789100,195.876160,203.172410,452.091530,143.331020,414.764330,-42.560876,802.415180,1道,1类,210429.050000,210468.650000,210429.050000,210429.050000,732092.420000,225994370000.000000,97766811.000000,23528594.000000,-6939657.400000,10822148.000000,101566500000.000000,13210700000000000.000000,-144.002100,44343254000.000000,210499.130000,-149.148130,-149.250810
319888.680000,16.503516,1.222036,-0.023921,-9.158633,-5.991659,4.200257,-1.837610,20.006455,1.270939,173112.620000,225.666940,418.638340,-65.849401,292.664400,506.323530,13.928172,88.875162,545.338950,10.595830,1道,1类,319914.880000,319895.030000,319914.880000,319914.880000,5279360.500000,1662067500.000000,54459134.000000,475170.680000,1583504.800000,890183.950000,-137380930000.000000,-29122812999999997658090671146598416403451785904957910290149216767597694759124347377002342280405489980937426944389763203850043392.000000,31.696378,102328770000.000000,319926.030000,26.600729,26.453283
228458.840000,9.456998,0.899798,-5.141799,15.913252,-5.452591,38.790500,6.436618,66.013418,10.417448,238875.210000,472.498220,168.404330,573.593830,48.806542,44.177292,194.117040,458.476650,343.872830,826.477700,1道,1类,228596.170000,228564.740000,228596.170000,228596.170000,2161380.900000,148922300000000.000000,471171.520000,5908674000.000000,5397335000.000000,2805850000.000000,-28046950000000000.000000,-603611970000000014809599236422151674701469554829164544.000000,142.692450,52193442000.000000,228547.850000,137.542440,137.429050
45809.658000,14.042823,-3.497626,-4.344748,-34.563932,5.656747,3.767770,0.763441,-28.605395,-1.573706,330335.310000,138.779950,469.236130,749.382600,233.794030,61.680970,40.847531,427.827750,142.095970,654.925310,1道,1类,45761.303000,45732.214000,45761.303000,45761.303000,643164.480000,-247497690000.000000,-1439463.900000,740269.560000,-1022932.400000,-1414303.400000,-13825856000000.000000,-51806271000000005445506172752102901769480538170324698203896336661115824734847975264807623707378843648.000000,-43.693669,2098524700.000000,45786.449000,-48.346232,-48.353857
196591.500000,13.502891,0.340831,-1.522645,-16.471366,1.796817,-17.647770,-4.660742,-1.535239,-8.656244,262346.270000,427.739350,460.821360,483.867170,31.546814,194.587970,93.035609,344.830830,511.465960,304.715360,1道,1类,196556.650000,196555.730000,196556.650000,196556.650000,2654619.100000,44567032000.000000,20062.556000,53623561.000000,-12330721.000000,-4768596.400000,6569319200000.000000,5322505200000000447567583418819091583789978683050415862995640834459618859957125045559492608.000000,-29.559901,38648219000.000000,196589.800000,-34.698860,-34.792675
96716.371000,17.587179,5.211037,4.921403,-22.844166,3.725260,-47.201313,3.739196,65.690338,-19.136234,284616.430000,545.755840,320.000000,507.096940,171.473540,191.977680,3.651437,76.664976,334.620660,23.650351,1道,1类,96728.064000,96706.390000,96728.064000,96728.064000,1699475.100000,-823628610000000.000000,-1547314.500000,6583434300.000000,9968521300.000000,-128496470000.000000,-5605320600000000000.000000,-88861692000000001023145806411921052003374170587168322918200580713777618625719460452263101880083744763443623686602211990944429396494387707219575275879079801257984.000000,16.678199,9354056400.000000,96793.306000,11.730119,11.699938
429447.420000,4.924646,-2.352446,-5.884063,0.743723,-0.060778,33.240817,4.751454,51.757241,-14.405399,313749.500000,43.182755,632.885240,-70.018441,222.049620,29.871678,-5.445902,283.349520,564.106290,505.089640,1道,1类,429520.140000,429541.490000,429520.140000,429520.140000,2114302.700000,155822670000.000000,10723502.000000,4127780400.000000,-67832601000.000000,17616606000.000000,515708470000000000.000000,33156746999999998863429599232.000000,78.348104,184425090000.000000,429487.640000,73.452957,73.348882
259099.440000,10.716554,1.225383,-0.405197,3.548208,-1.238990,32.010206,4.162241,-49.226300,-6.409763,207687.170000,241.629100,278.038790,705.506350,234.206950,112.298860,153.498790,150.727640,392.927740,621.707060,1道,1类,259093.820000,259080.170000,259093.820000,259093.820000,2777097.000000,254795290000.000000,12367285.000000,-379085170.000000,130611480.000000,193277390.000000,-266465240000000.000000,-521737880000000049973967336974571920642467291897283931663237120.000000,-0.204192,67132519000.000000,259060.260000,-5.349106,-5.478489
151359.910000,8.817946,0.827593,4.573787,-26.818396,4.707332,31.745302,-10.487021,7.157902,17.606164,266408.510000,64.166048,296.081230,41.639171,140.625840,598.053380,120.954300,433.169100,313.671530,673.446080,1道,1类,151398.040000,151347.600000,151398.040000,151398.040000,1334354.100000,26758447000000.000000,21776.635000,-2145396200.000000,-10849729.000000,-31740373.000000,-160355280000000.000000,-35094689999999996454045424422387464605991436288.000000,43.310620,22909822000.000000,151388.350000,38.222256,38.158354
499511.050000,7.458189,0.918557,-0.078133,1.057232,-5.053375,24.158052,-7.601875,-17.839174,14.157981,332109.420000,379.804170,70.633144,510.467890,70.417680,10.678648,-6.975758,396.124170,431.767840,476.063530,1道,1类,499528.230000,499510.460000,499528.230000,499528.230000,3725006.200000,66256686000.000000,659608.260000,348708990.000000,123738180.000000,-83948508.000000,22445657000000.000000,1597856199999999972324073806927757312.000000,22.875999,249511290000.000000,499509.840000,18.175584,18.174650
90633.323000,6.845008,5.655049,3.320837,-31.893681,2.471862,27.778460,3.122734,4.037888,1.634169,251214.150000,268.146400,312.480410,387.845550,200.283630,54.138176,165.621300,69.543331,777.648830,588.710710,1道,1类,90656.296000,90621.507000,90656.296000,90656.296000,620419.140000,-525737840000.000000,-6394601.200000,-32602189.000000,41173971.000000,-76113240.000000,-886759910000000.000000,-10214925999999999699050611767943471885948289024.000000,27.929615,8214399300.000000,90655.816000,23.005188,22.978284
