,pred_outp,pred_tz10
9277,48421.97568893747,2.5931203766895345
9278,45312.05778346787,2.4414696097791904
9279,4822.082622949343,2.4983421707533906
9280,26707.65156407792,2.5459432736316585
9281,32911.43297642771,2.4417641883098584
9282,8086.507921854281,2.52462467381692
9283,20561.140782087117,2.5379508465073144
9284,11155.60385579366,2.5496603939361786
9285,32911.43297642771,2.4417641883098584
9286,4822.082622949343,2.4983421707533906
9287,36114.74817686228,2.5623242751458917
9288,4822.082622949343,2.4983421707533906
9289,4822.082622949343,2.4983421707533906
9290,45312.05778346787,2.4414696097791904
9291,26707.65156407792,2.5459432736316585
9292,29720.825768072267,2.4477895403436745
9293,23723.310161879097,2.5260280967970603
9294,36114.74817686228,2.5623242751458917
9295,23723.310161879097,2.5260280967970603
9296,42278.59289531605,2.6104309412069373
9297,17430.073645343855,2.446086993458714
9298,1623.6740666445137,2.5781732906482713
9299,45312.05778346787,2.4414696097791904
9300,26707.65156407792,2.5459432736316585
9301,45312.05778346787,2.4414696097791904
9302,17430.073645343855,2.446086993458714
9303,32911.43297642771,2.4417641883098584
9304,1623.6740666445137,2.5781732906482713
9305,32911.43297642771,2.4417641883098584
9306,45312.05778346787,2.4414696097791904
9307,11155.60385579366,2.5496603939361786
9308,17430.073645343855,2.446086993458714
9309,17430.073645343855,2.446086993458714
9310,1623.6740666445137,2.5781732906482713
9311,8086.507921854281,2.52462467381692
9312,14387.801592394308,2.5482225205068354
9313,8086.507921854281,2.52462467381692
9314,45312.05778346787,2.4414696097791904
9315,4822.082622949343,2.4983421707533906
9316,39066.31953252752,2.4111234477708825
9317,4822.082622949343,2.4983421707533906
9318,4822.082622949343,2.4983421707533906
9319,14387.801592394308,2.5482225205068354
9320,11155.60385579366,2.5496603939361786
9321,20561.140782087117,2.5379508465073144
9322,26707.65156407792,2.5459432736316585
9323,23723.310161879097,2.5260280967970603
9324,14387.801592394308,2.5482225205068354
9325,48421.97568893747,2.5931203766895345
9326,20561.140782087117,2.5379508465073144
9327,20561.140782087117,2.5379508465073144
9328,36114.74817686228,2.5623242751458917
9329,17430.073645343855,2.446086993458714
9330,17430.073645343855,2.446086993458714
9331,26707.65156407792,2.5459432736316585
9332,48421.97568893747,2.5931203766895345
9333,32911.43297642771,2.4417641883098584
9334,32911.43297642771,2.4417641883098584
9335,32911.43297642771,2.4417641883098584
9336,23723.310161879097,2.5260280967970603
