input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
436004.08,11.702895,6.288402,-3.990153,5.453974,3.680662,8.909572,4.349233,48.85173,-11.99813,345117.84,352.99989,346.23762,547.15154,306.71938,616.78044,-4.493553,504.37496,369.54153,-68.327806,1,1,4309.2063690088435,10483.430044685356,28591.950565013038,53716.449131343856,17767.784387911273,5942.518249369953,2805.13195741065,248.84586999419813,13468.755793654964,12599.455173864502,2317.1220729345214,1664.0517395450286,3810.844664717333,12388.316251395985,5268.439105626063,2641.7485333007403,1506.825914784863
84378.658,25.217423,3.388868,3.776771,12.402084,4.636917,28.765177,-13.781442,-56.739002,-1.960724,234380.33,301.95921,268.65126,236.81428,190.16664,478.17133,98.164018,43.446153,106.08214,559.5179,1,1,4881.542040749881,11490.418291526797,19739.119042026567,53786.54228490277,27012.134859425405,1696.986373904682,957.6151430461784,6747.40079515068,2274.7489068918044,16662.813752802813,8502.052803168172,2219.8893136466827,7832.28748154512,314.264017744337,10597.826148077173,6731.672295784442,4838.011842820176
103899.94,19.546535,6.719419,5.957487,-45.663654,-1.484637,-49.988576,-1.979426,16.722842,-16.413797,234857.99,372.1994,669.88622,88.037637,75.160066,129.42013,-44.148438,391.74358,194.82169,664.29755,1,1,5484.185056595561,12461.69338012741,9375.512257189917,49235.33158269081,33479.484820303805,10017.692466369685,910.4047771368703,9691.628316684642,12700.547650254528,4302.049378404346,11781.005388236435,2229.8919883362105,6655.854076140501,14655.622267414949,6963.083040715245,1139.1428068083164,2066.660029187972
79138.922,25.074945,-1.02182,-0.182581,-25.460076,2.825464,-8.316484,-11.444238,-16.309614,12.567467,320743.73,284.54946,492.16651,806.47287,64.038082,293.58478,0.327328,500.85957,565.82852,320.83529,1,1,6113.851944678929,13377.481738685497,2279.591504223695,40166.52623162305,35551.32199811158,17217.360069713162,2298.822805042556,6538.518593525463,18979.18830689414,15020.983863965199,2332.3705990646267,166.69858511535787,7205.082095855763,2228.816737385248,11591.710953134221,7490.440639695631,3054.6151036167003
120055.25,-3.366383,3.355571,1.160901,-12.598658,5.129285,42.308832,-7.994089,-38.474684,-13.670918,272438.25,311.58317,537.58897,660.66554,123.08324,186.83393,-13.368385,70.566875,524.73999,245.00068,1,1,6766.532134024308,14216.538068759633,14977.03967881446,27149.94967649749,32187.574822420593,21485.510792032663,2964.6774422797903,925.1578948077026,10122.867519349295,22421.50661990836,11576.93274238341,695.3857092265731,10109.03750166057,16350.188962949076,9123.63522030281,494.0267005413242,4457.762243493914
233357.77,18.281791,-3.347064,-1.735149,-41.363805,5.474209,19.458848,3.442018,66.018163,-15.632958,152357.6,25.704127,545.26595,793.57948,242.42195,375.68667,41.930069,229.73007,-11.749488,904.53968,1,1,7438.518649344564,14959.816566394611,28370.579257214464,11045.615497581202,23312.98157851757,21315.557625170746,3067.031253424723,8296.806330289432,7926.818187581434,7954.997675472209,14865.597563823772,239.96117379651784,4895.882576668074,4538.359332089809,12141.779965521098,8010.932677417901,703.7788717913078
122147.47,7.689916,-2.165243,1.639483,-45.553008,0.612315,3.940907,5.064536,-23.483938,-3.872845,297001.81,112.85919,157.20062,-72.400697,298.98471,401.50025,194.16963,68.527544,395.58673,554.19633,1,1,8126.685357371571,15591.518954058343,42019.229555794926,7082.212398690998,9920.753295326425,15989.859938341633,2931.029642363311,11165.55245624056,20944.9360930619,16988.151175064526,1634.107235279688,755.3170132010717,13373.194930014817,17316.93969546194,11685.767236733525,2301.2683303020362,4047.3901246387186
246631.81,-0.820007,3.142196,4.830582,-37.899155,-2.575582,13.579626,-0.247655,4.180878,3.126599,160092.65,40.595826,146.93511,690.99239,176.82598,101.08944,134.39127,245.72593,317.02901,758.33901,1,1,8828.166174027076,16098.092678206045,55438.22483953666,25989.78191331203,6102.719159815575,6039.588825201507,2651.314559338043,7614.069993944111,17958.86221630667,28132.12222013586,15905.400016199208,2528.27416095884,588.9692371826279,6987.352639622464,12159.332810296411,8246.45530909955,4356.102973818184
99123.54,16.766537,-3.089013,-3.0723,-40.436905,-5.529463,-15.552499,7.917052,-58.455854,9.822761,342450.27,26.428007,206.71922,256.84001,45.131326,60.173729,165.96395,373.50055,534.54062,148.46517,1,1,9540.027710119804,16467.21178586255,68146.9597955569,44302.633957966296,22320.699723467445,6617.719326711373,1930.1287966632258,657.614855520282,574.0777891453403,12037.47630776144,18012.333225970462,344.66651851522556,15242.822765171632,17575.80095654772,14471.272071781508,4400.375479217268,696.6492940873629
50258.501,24.4745,-1.56905,0.975165,-30.168331,-1.010388,-2.976707,3.293238,9.323288,4.426141,172014.38,229.71127,219.19622,372.74739,268.52946,187.26207,145.45177,96.722625,587.46568,885.90839,1,1,10258.826000886878,16686.38639588043,79719.84956809667,60575.41367414122,36196.64940420131,18970.92173280914,281.05524260886955,9208.450857521428,17827.609685060215,18270.81975819482,510.09248249729785,4610.399447775641,5216.379170373236,9432.526562036212,11524.920289012802,8063.8600581848605,5630.893834663904
